Date,Company,R&D_Spending_USD_Mn,AI_Revenue_USD_Mn,AI_Revenue_Growth_%,Event,Stock_Impact_%
2023-08-28,OpenAI,9.12,5.11,411.35,,-0.15
2023-08-29,OpenAI,9.27,4.45,344.71,,0.05
2023-08-30,OpenAI,8.67,3.91,290.51,,-0.45
2023-08-31,OpenAI,7.35,4.47,346.62,,-0.98
2023-09-01,OpenAI,8.85,3.87,286.73,,-0.94
2023-09-02,OpenAI,7.33,4.18,318.22,,-0.91
2023-09-03,OpenAI,8.26,4.61,360.8,,0.39
2023-09-04,OpenAI,8.47,4.48,348.03,,0.42
2023-09-05,OpenAI,8.26,4.36,335.77,,-0.65
2023-09-06,OpenAI,8.89,4.33,333.3,,-0.43
2023-09-07,OpenAI,10.3,3.95,294.63,,0.54
2023-09-08,OpenAI,10.15,4.12,311.73,,-0.14
2023-09-09,OpenAI,9.82,4.8,380.24,,0.12
2023-09-10,OpenAI,10.48,4.58,358.28,,-0.91
2023-09-11,OpenAI,10.18,4.26,326.48,,-0.4
2023-09-12,OpenAI,8.33,4.64,364.41,,0.47
2023-09-13,OpenAI,8.23,3.4,239.85,,-0.53
2023-09-14,OpenAI,11.66,4.2,319.86,,0.28
2023-09-15,OpenAI,8.99,3.77,277.36,,0.74
2023-09-16,OpenAI,8.63,3.37,236.8,,-0.98
2023-09-17,OpenAI,9.53,4.34,334.37,,0.39
2023-09-18,OpenAI,11.16,4.29,329.0,,0.76
2023-09-19,OpenAI,8.11,3.26,226.19,,-0.75
2023-09-20,OpenAI,11.33,3.83,283.22,,0.57
2023-09-21,OpenAI,11.32,3.99,298.54,,-0.88
2023-09-22,OpenAI,7.95,4.13,312.65,,0.89
2023-09-23,OpenAI,8.28,3.87,287.42,,-0.17
2023-09-24,OpenAI,10.21,4.1,310.28,,0.95
2023-09-25,OpenAI,8.84,5.16,415.53,,0.37
2023-09-26,OpenAI,7.85,4.31,331.25,,0.27
2023-09-27,OpenAI,9.79,5.4,440.12,,-0.38
2023-09-28,OpenAI,8.81,5.14,413.71,,0.9
2023-09-29,OpenAI,8.92,4.19,318.79,,0.72
2023-09-30,OpenAI,9.14,4.11,311.19,,-0.49
2023-10-01,OpenAI,10.34,4.0,299.58,,-0.26
2023-10-02,OpenAI,11.05,3.68,268.35,,0.56
2023-10-03,OpenAI,10.42,4.37,336.76,,0.93
2023-10-04,OpenAI,9.13,5.54,453.72,,-0.48
2023-10-05,OpenAI,8.49,4.34,333.89,,-0.74
2023-10-06,OpenAI,9.79,3.8,280.12,,0.23
2023-10-07,OpenAI,9.17,4.09,308.61,,-0.45
2023-10-08,OpenAI,9.55,3.5,250.38,,-0.5
2023-10-09,OpenAI,8.5,3.95,294.6,,0.76
2023-10-10,OpenAI,9.74,3.93,292.7,,0.09
2023-10-11,OpenAI,8.15,4.21,320.84,,-0.28
2023-10-12,OpenAI,8.99,4.58,358.17,,0.01
2023-10-13,OpenAI,7.28,5.59,459.23,,-0.39
2023-10-14,OpenAI,11.4,4.76,376.47,,-0.04
2023-10-15,OpenAI,8.04,4.25,325.16,,-0.32
2023-10-16,OpenAI,9.36,5.11,411.47,,-0.93
2023-10-17,OpenAI,9.85,3.89,289.18,,0.27
2023-10-18,OpenAI,9.12,4.66,365.72,,-0.37
2023-10-19,OpenAI,9.86,4.3,330.24,,0.41
2023-10-20,OpenAI,9.32,4.59,358.51,,-0.35
2023-10-21,OpenAI,9.1,4.2,320.16,,0.18
2023-10-22,OpenAI,9.34,3.78,278.11,,0.84
2023-10-23,OpenAI,9.81,4.57,357.18,,-0.82
2023-10-24,OpenAI,8.05,4.84,383.6,,0.44
2023-10-25,OpenAI,7.61,3.91,290.83,,-0.07
2023-10-26,OpenAI,10.11,5.19,419.1,,-0.86
2023-10-27,OpenAI,9.47,4.5,349.64,,-0.79
2023-10-28,OpenAI,9.1,4.17,317.3,,-0.41
2023-10-29,OpenAI,10.54,3.84,284.47,,0.14
2023-10-30,OpenAI,9.06,4.18,317.51,,-0.87
2023-10-31,OpenAI,10.52,4.1,309.92,,-0.05
2023-11-01,OpenAI,7.89,5.25,425.04,,-0.93
2023-11-02,OpenAI,9.47,3.74,274.46,,-0.05
2023-11-03,OpenAI,7.68,3.66,265.83,,-0.02
2023-11-04,OpenAI,8.94,4.79,379.26,,0.49
2023-11-05,OpenAI,9.41,3.16,215.58,,0.03
2023-11-06,OpenAI,11.07,4.17,317.28,,-1.0
2023-11-07,OpenAI,7.96,3.97,297.1,,-0.96
2023-11-08,OpenAI,5.5,4.4,339.72,,-0.6
2023-11-09,OpenAI,7.92,3.97,296.75,,0.41
2023-11-10,OpenAI,11.35,3.68,268.12,,0.06
2023-11-11,OpenAI,9.56,3.69,269.49,,0.94
2023-11-12,OpenAI,8.5,4.36,336.31,,0.62
2023-11-13,OpenAI,8.12,3.97,297.48,,-0.95
2023-11-14,OpenAI,9.79,4.84,383.62,,-0.75
2023-11-15,OpenAI,10.46,4.44,344.04,,-0.74
2023-11-16,OpenAI,9.06,3.96,295.75,,-0.22
2023-11-17,OpenAI,10.34,4.27,326.9,,0.64
2023-11-18,OpenAI,9.79,4.44,344.43,,-0.56
2023-11-19,OpenAI,6.77,3.78,278.42,,0.78
2023-11-20,OpenAI,10.91,3.63,262.52,,-0.36
2023-11-21,OpenAI,9.8,4.7,369.57,,0.42
2023-11-22,OpenAI,9.3,4.23,322.76,,0.27
2023-11-23,OpenAI,8.34,4.38,337.75,,0.05
2023-11-24,OpenAI,10.47,3.57,256.68,,-0.6
2023-11-25,OpenAI,10.01,3.59,259.29,,-0.46
2023-11-26,OpenAI,8.93,3.78,278.29,,0.99
2023-11-27,OpenAI,7.85,3.92,291.88,,-0.42
2023-11-28,OpenAI,10.03,4.7,370.42,,-0.3
2023-11-29,OpenAI,7.87,3.83,283.48,,-0.96
2023-11-30,OpenAI,8.86,4.33,333.44,,0.94
2023-12-01,OpenAI,8.49,3.87,286.84,,0.32
2023-12-02,OpenAI,8.86,4.14,314.08,,0.31
2023-12-03,OpenAI,8.83,4.13,312.77,,0.71
2023-12-04,OpenAI,9.42,4.17,317.46,,0.12
2023-12-05,OpenAI,7.63,5.11,410.64,,-0.31
2023-12-06,OpenAI,8.22,4.18,318.03,,0.69
2023-12-07,OpenAI,9.54,4.3,330.1,,0.69
2023-12-08,OpenAI,9.98,4.89,388.68,,0.29
2023-12-09,OpenAI,9.01,4.93,393.04,,0.06
2023-12-10,OpenAI,8.06,4.31,330.71,,-0.52
2023-12-11,OpenAI,9.87,5.14,413.68,,-0.84
2023-12-12,OpenAI,9.48,3.8,280.27,,0.85
2023-12-13,OpenAI,10.28,4.44,344.28,,0.21
2023-12-14,OpenAI,8.24,4.91,391.49,,-0.02
2023-12-15,OpenAI,8.93,5.02,401.64,,0.36
2023-12-16,OpenAI,8.76,3.56,255.97,,0.53
2023-12-17,OpenAI,10.48,4.79,379.23,,-0.11
2023-12-18,OpenAI,11.9,3.37,237.31,,-0.86
2023-12-19,OpenAI,10.07,4.83,382.78,,-0.06
2023-12-20,OpenAI,8.14,4.32,331.57,,0.85
2023-12-21,OpenAI,9.94,4.58,358.24,,0.76
2023-12-22,OpenAI,10.4,3.32,231.79,,-0.62
2023-12-23,OpenAI,10.84,3.62,261.98,,-0.96
2023-12-24,OpenAI,9.65,3.9,290.36,,0.14
2023-12-25,OpenAI,9.87,4.79,379.22,,-0.94
2023-12-26,OpenAI,9.45,4.98,397.91,,0.84
2023-12-27,OpenAI,9.22,4.46,345.8,AI partnership deal,2.63
2023-12-28,OpenAI,10.38,4.15,314.98,,-0.5
2023-12-29,OpenAI,9.47,4.68,368.5,,0.86
2023-12-30,OpenAI,9.15,4.54,353.98,,0.72
2023-12-31,OpenAI,8.94,4.19,318.97,,0.21
2024-01-01,OpenAI,10.24,4.46,346.11,,0.54
2024-01-02,OpenAI,9.44,5.42,441.74,,-0.74
2024-01-03,OpenAI,10.71,5.08,408.22,,-0.17
2024-01-04,OpenAI,8.95,4.31,331.08,,-0.03
2024-01-05,OpenAI,10.4,5.58,457.77,AI ethics policy update,-0.25
2024-01-06,OpenAI,10.14,5.29,428.83,,0.19
2024-01-07,OpenAI,8.79,5.26,425.98,,0.94
2024-01-08,OpenAI,10.05,5.49,449.2,,0.75
2024-01-09,OpenAI,8.91,5.55,454.61,,-0.32
2024-01-10,OpenAI,10.28,4.81,380.71,,-0.57
2024-01-11,OpenAI,9.29,5.52,451.57,,0.74
2024-01-12,OpenAI,11.73,4.8,380.12,,0.91
2024-01-13,OpenAI,7.92,5.19,418.7,,0.87
2024-01-14,OpenAI,10.72,6.01,500.74,,0.49
2024-01-15,OpenAI,10.55,5.16,416.02,,0.52
2024-01-16,OpenAI,8.99,5.79,478.68,,-0.19
2024-01-17,OpenAI,11.2,5.02,402.11,,-0.45
2024-01-18,OpenAI,9.91,5.25,424.56,,0.09
2024-01-19,OpenAI,11.23,4.72,372.39,,0.19
2024-01-20,OpenAI,10.43,5.06,405.83,,-0.92
2024-01-21,OpenAI,10.78,5.8,479.71,,-0.63
2024-01-22,OpenAI,10.8,4.88,387.88,,0.38
2024-01-23,OpenAI,11.26,5.09,408.82,,0.84
2024-01-24,OpenAI,9.35,4.67,366.79,,0.75
2024-01-25,OpenAI,9.83,5.2,420.25,,-0.85
2024-01-26,OpenAI,10.94,5.59,458.68,,-0.72
2024-01-27,OpenAI,10.12,5.51,451.27,,0.62
2024-01-28,OpenAI,11.41,4.74,374.32,,0.2
2024-01-29,OpenAI,9.39,4.94,394.45,,-0.45
2024-01-30,OpenAI,9.26,3.93,293.11,,-0.43
2024-01-31,OpenAI,10.23,5.39,438.99,,-0.04
2024-02-01,OpenAI,9.02,4.96,395.96,,0.87
2024-02-02,OpenAI,8.01,4.45,344.88,,-0.69
2024-02-03,OpenAI,9.57,5.46,446.16,,0.55
2024-02-04,OpenAI,9.45,5.05,405.18,,0.08
2024-02-05,OpenAI,9.52,5.62,462.04,,0.85
2024-02-06,OpenAI,9.21,5.05,404.94,,0.69
2024-02-07,OpenAI,8.67,4.76,375.65,,-0.41
2024-02-08,OpenAI,9.15,6.03,502.99,,-0.21
2024-02-09,OpenAI,11.0,4.84,383.94,,0.19
2024-02-10,OpenAI,8.99,5.16,415.81,,-0.75
2024-02-11,OpenAI,10.45,5.33,432.65,,-0.9
2024-02-12,OpenAI,11.12,4.29,329.39,,0.37
2024-02-13,OpenAI,11.46,4.68,367.57,,-0.97
2024-02-14,OpenAI,8.38,5.21,420.98,,-0.12
2024-02-15,OpenAI,10.45,5.3,430.21,,0.14
2024-02-16,OpenAI,11.2,5.43,442.9,,-0.04
2024-02-17,OpenAI,9.38,4.57,357.43,,0.69
2024-02-18,OpenAI,9.11,4.55,354.87,,0.75
2024-02-19,OpenAI,9.82,5.02,401.8,,-0.29
2024-02-20,OpenAI,10.85,5.24,424.31,,0.02
2024-02-21,OpenAI,8.45,5.8,480.13,,0.23
2024-02-22,OpenAI,10.75,5.01,401.24,,-0.01
2024-02-23,OpenAI,11.54,5.04,404.3,,0.47
2024-02-24,OpenAI,10.34,5.08,408.32,,-0.78
2024-02-25,OpenAI,9.89,5.45,445.0,,0.46
2024-02-26,OpenAI,11.33,5.34,434.18,,-0.36
2024-02-27,OpenAI,10.57,4.31,330.67,,-0.71
2024-02-28,OpenAI,10.08,5.63,462.82,,-0.87
2024-02-29,OpenAI,10.55,5.48,447.91,,-0.51
2024-03-01,OpenAI,9.58,4.77,377.11,,-0.21
2024-03-02,OpenAI,9.1,5.68,468.19,,-0.32
2024-03-03,OpenAI,8.7,4.75,374.77,,0.08
2024-03-04,OpenAI,10.82,4.77,376.53,AI Ads Optimization upgrade,-3.0
2024-03-05,OpenAI,9.86,5.27,426.52,,0.5
2024-03-06,OpenAI,10.31,5.02,401.69,,0.8
2024-03-07,OpenAI,9.57,4.57,356.51,,0.83
2024-03-08,OpenAI,10.51,5.12,412.04,,-0.5
2024-03-09,OpenAI,9.21,4.62,362.11,,-0.72
2024-03-10,OpenAI,9.39,5.12,411.83,,-0.07
2024-03-11,OpenAI,10.78,4.86,385.92,,-0.49
2024-03-12,OpenAI,10.23,5.28,428.17,,0.58
2024-03-13,OpenAI,9.71,5.93,493.11,,0.51
2024-03-14,OpenAI,9.36,5.24,424.47,,-0.34
2024-03-15,OpenAI,11.21,4.69,369.0,,-0.36
2024-03-16,OpenAI,9.78,4.89,389.48,,-0.2
2024-03-17,OpenAI,10.88,5.7,469.89,,-0.3
2024-03-18,OpenAI,9.7,5.64,463.73,,0.01
2024-03-19,OpenAI,10.39,4.56,355.75,,0.81
2024-03-20,OpenAI,10.7,5.7,470.11,,0.26
2024-03-21,OpenAI,10.01,5.18,417.62,,-0.03
2024-03-22,OpenAI,10.35,5.4,440.21,,-0.71
2024-03-23,OpenAI,9.87,5.24,424.33,,0.73
2024-03-24,OpenAI,8.97,4.92,391.64,,0.4
2024-03-25,OpenAI,11.1,4.94,393.89,,0.33
2024-03-26,OpenAI,10.94,5.2,419.59,,-0.52
2024-03-27,OpenAI,10.32,5.73,472.89,,0.74
2024-03-28,OpenAI,10.0,6.05,504.87,,-0.73
2024-03-29,OpenAI,11.68,4.23,322.67,,-0.31
2024-03-30,OpenAI,10.03,4.7,370.18,,-0.4
2024-03-31,OpenAI,9.93,5.55,455.08,,0.57
2024-04-01,OpenAI,11.24,5.27,426.88,,0.19
2024-04-02,OpenAI,10.35,5.43,443.19,,-0.13
2024-04-03,OpenAI,7.46,3.89,288.68,,-0.44
2024-04-04,OpenAI,9.65,5.85,485.48,,0.33
2024-04-05,OpenAI,7.96,5.48,448.17,,0.11
2024-04-06,OpenAI,8.9,5.62,461.87,,-0.99
2024-04-07,OpenAI,10.57,5.23,422.69,,-0.53
2024-04-08,OpenAI,10.49,4.21,321.15,,0.72
2024-04-09,OpenAI,8.8,5.6,460.24,,0.64
2024-04-10,OpenAI,9.97,5.07,407.3,,-0.77
2024-04-11,OpenAI,9.86,5.78,478.05,,-0.52
2024-04-12,OpenAI,9.12,4.99,399.21,,0.13
2024-04-13,OpenAI,9.5,5.88,487.66,,-0.99
2024-04-14,OpenAI,10.3,5.47,447.14,,0.52
2024-04-15,OpenAI,11.71,5.45,445.45,,-0.12
2024-04-16,OpenAI,9.91,4.39,338.74,,0.97
2024-04-17,OpenAI,9.05,5.22,421.95,,-0.09
2024-04-18,OpenAI,10.24,4.93,393.09,,-0.12
2024-04-19,OpenAI,9.56,5.35,435.2,,0.59
2024-04-20,OpenAI,8.96,4.54,354.21,,0.82
2024-04-21,OpenAI,9.71,4.88,387.99,,0.69
2024-04-22,OpenAI,9.57,5.74,473.96,,-0.91
2024-04-23,OpenAI,9.3,4.96,396.0,,0.22
2024-04-24,OpenAI,10.02,5.74,473.73,,0.03
2024-04-25,OpenAI,10.46,5.11,410.84,,-0.1
2024-04-26,OpenAI,11.53,5.76,476.44,,0.78
2024-04-27,OpenAI,9.39,5.03,403.38,,0.48
2024-04-28,OpenAI,11.83,4.93,392.96,,-0.9
2024-04-29,OpenAI,9.83,4.46,345.71,,-0.4
2024-04-30,OpenAI,8.71,5.86,486.42,,0.92
2024-05-01,OpenAI,10.91,5.34,434.27,GPT-5 release (predicted),18.5
2024-05-02,OpenAI,9.56,4.66,366.1,,0.32
2024-05-03,OpenAI,10.67,4.83,382.71,AI speech recognition release,2.64
2024-05-04,OpenAI,11.15,5.47,446.99,,0.89
2024-05-05,OpenAI,10.57,4.67,367.48,AI speech recognition release,-2.08
2024-05-06,OpenAI,9.27,5.81,481.47,,0.95
2024-05-07,OpenAI,9.41,5.31,431.22,,0.23
2024-05-08,OpenAI,8.36,4.24,324.12,,-0.41
2024-05-09,OpenAI,9.93,4.63,363.04,,0.15
2024-05-10,OpenAI,12.09,4.99,399.46,,-0.6
2024-05-11,OpenAI,10.09,5.8,480.38,,0.0
2024-05-12,OpenAI,9.7,5.15,414.88,,0.84
2024-05-13,OpenAI,10.33,4.31,331.44,,0.93
2024-05-14,OpenAI,11.26,4.95,395.44,,-0.99
2024-05-15,OpenAI,10.29,5.12,412.01,,-0.15
2024-05-16,OpenAI,8.47,6.65,565.5,,0.51
2024-05-17,OpenAI,10.2,5.66,465.94,,-0.02
2024-05-18,OpenAI,9.88,5.35,435.13,,-0.88
2024-05-19,OpenAI,9.69,5.57,457.3,,0.08
2024-05-20,OpenAI,10.14,4.71,371.46,,-0.13
2024-05-21,OpenAI,10.54,5.48,447.6,,0.29
2024-05-22,OpenAI,10.26,4.68,368.44,,-0.84
2024-05-23,OpenAI,9.85,6.29,528.8,,-0.81
2024-05-24,OpenAI,9.99,6.08,507.85,,0.81
2024-05-25,OpenAI,9.46,4.49,348.91,,0.93
2024-05-26,OpenAI,9.74,5.54,453.64,,0.36
2024-05-27,OpenAI,9.99,4.51,351.45,,-0.49
2024-05-28,OpenAI,12.02,5.16,416.33,,-0.18
2024-05-29,OpenAI,9.08,4.94,393.67,,0.34
2024-05-30,OpenAI,7.74,5.49,448.79,,-0.4
2024-05-31,OpenAI,11.9,5.24,423.83,,-0.29
2024-06-01,OpenAI,10.2,5.57,456.93,,-0.72
2024-06-02,OpenAI,8.28,5.32,431.54,,-0.74
2024-06-03,OpenAI,8.72,5.16,416.35,AI Ads Optimization upgrade,4.38
2024-06-04,OpenAI,11.86,4.51,350.81,,0.35
2024-06-05,OpenAI,9.26,4.82,382.0,,-0.46
2024-06-06,OpenAI,9.9,5.53,453.02,,-0.91
2024-06-07,OpenAI,10.84,4.85,384.55,AI-powered search update,-1.09
2024-06-08,OpenAI,8.63,5.45,444.92,,-0.71
2024-06-09,OpenAI,10.94,4.73,373.4,,-0.31
2024-06-10,OpenAI,9.45,5.4,440.0,,-0.9
2024-06-11,OpenAI,9.61,4.58,357.81,,-0.25
2024-06-12,OpenAI,10.41,4.52,351.79,,0.32
2024-06-13,OpenAI,12.05,4.7,369.71,,0.11
2024-06-14,OpenAI,11.01,5.0,400.09,,0.01
2024-06-15,OpenAI,9.24,5.64,464.41,,-0.51
2024-06-16,OpenAI,10.44,5.43,443.32,,-0.41
2024-06-17,OpenAI,11.62,5.56,456.03,,-0.99
2024-06-18,OpenAI,10.64,4.25,325.33,,-0.01
2024-06-19,OpenAI,10.88,4.83,383.06,,0.15
2024-06-20,OpenAI,10.12,4.17,316.71,,-0.03
2024-06-21,OpenAI,11.08,5.22,421.52,,-0.4
2024-06-22,OpenAI,10.49,5.11,410.83,,-0.96
2024-06-23,OpenAI,9.79,4.96,395.89,,0.16
2024-06-24,OpenAI,10.85,5.25,424.85,,-0.28
2024-06-25,OpenAI,9.97,5.28,428.04,,0.15
2024-06-26,OpenAI,8.65,4.78,378.37,,0.71
2024-06-27,OpenAI,10.59,4.71,371.28,,0.08
2024-06-28,OpenAI,11.31,4.45,345.16,,0.47
2024-06-29,OpenAI,9.74,5.49,448.67,,-0.82
2024-06-30,OpenAI,9.8,5.21,421.16,,-0.68
2024-07-01,OpenAI,8.98,5.78,477.83,,0.56
2024-07-02,OpenAI,11.33,4.49,349.34,,0.58
2024-07-03,OpenAI,10.44,5.78,478.43,,0.99
2024-07-04,OpenAI,11.27,5.17,417.47,,-0.8
2024-07-05,OpenAI,11.56,5.76,476.34,,-0.32
2024-07-06,OpenAI,6.42,5.18,418.49,,0.44
2024-07-07,OpenAI,9.8,5.7,470.04,,-0.19
2024-07-08,OpenAI,10.81,4.98,397.95,,-0.45
2024-07-09,OpenAI,8.98,4.9,390.15,,-0.45
2024-07-10,OpenAI,9.51,6.29,529.41,,0.2
2024-07-11,OpenAI,9.94,5.5,450.44,,0.38
2024-07-12,OpenAI,10.13,4.41,340.81,,-0.17
2024-07-13,OpenAI,8.2,5.07,407.23,,-0.53
2024-07-14,OpenAI,11.13,4.43,342.99,,-0.18
2024-07-15,OpenAI,9.37,4.21,320.82,,-0.29
2024-07-16,OpenAI,10.12,4.68,368.21,,0.41
2024-07-17,OpenAI,11.99,5.09,408.92,,-0.88
2024-07-18,OpenAI,10.02,4.84,383.63,,-0.33
2024-07-19,OpenAI,10.59,4.14,313.92,,0.68
2024-07-20,OpenAI,9.67,5.46,446.08,,-0.13
2024-07-21,OpenAI,10.18,5.7,469.89,,0.64
2024-07-22,OpenAI,10.04,5.19,418.53,,0.22
2024-07-23,OpenAI,8.31,5.5,449.7,,-0.86
2024-07-24,OpenAI,10.3,5.89,489.07,,-0.86
2024-07-25,OpenAI,10.58,4.78,378.2,,-0.72
2024-07-26,OpenAI,9.45,5.17,417.28,,0.65
2024-07-27,OpenAI,10.2,4.95,394.79,,-0.61
2024-07-28,OpenAI,10.53,5.1,410.34,,0.01
2024-07-29,OpenAI,10.25,6.28,528.01,,0.18
2024-07-30,OpenAI,10.42,5.15,414.91,,-0.45
2024-07-31,OpenAI,9.93,6.14,513.63,,0.25
2024-08-01,OpenAI,9.33,5.07,407.34,,0.44
2024-08-02,OpenAI,10.21,4.68,367.65,,0.02
2024-08-03,OpenAI,9.63,5.14,414.18,,0.57
2024-08-04,OpenAI,11.39,4.71,371.05,,0.81
2024-08-05,OpenAI,9.25,5.0,399.64,,0.63
2024-08-06,OpenAI,8.74,5.5,450.05,,-0.92
2024-08-07,OpenAI,11.62,5.11,410.95,,-0.13
2024-08-08,OpenAI,9.78,5.3,430.1,,-0.47
2024-08-09,OpenAI,9.92,6.33,532.86,,0.77
2024-08-10,OpenAI,10.98,4.92,391.7,,-0.98
2024-08-11,OpenAI,8.57,5.0,400.03,,0.36
2024-08-12,OpenAI,11.81,4.6,359.63,,0.11
2024-08-13,OpenAI,11.03,4.63,362.66,,-0.48
2024-08-14,OpenAI,9.34,6.14,513.54,,-0.5
2024-08-15,OpenAI,8.9,5.37,436.77,,0.32
2024-08-16,OpenAI,10.3,5.11,411.31,,0.3
2024-08-17,OpenAI,11.5,5.42,441.96,,-0.73
2024-08-18,OpenAI,8.15,5.64,463.56,,-0.46
2024-08-19,OpenAI,11.07,5.83,483.11,,0.6
2024-08-20,OpenAI,9.85,4.95,394.57,,-0.67
2024-08-21,OpenAI,10.53,5.45,445.3,AI Ads Optimization upgrade,0.18
2024-08-22,OpenAI,10.65,5.12,412.5,,-0.65
2024-08-23,OpenAI,10.24,4.97,397.0,,0.26
2024-08-24,OpenAI,8.65,5.55,455.41,,0.04
2024-08-25,OpenAI,10.05,4.49,349.22,,0.25
2024-08-26,OpenAI,10.77,5.73,473.05,,0.81
2024-08-27,OpenAI,11.59,5.43,443.46,,-0.65
2024-08-28,OpenAI,8.9,5.0,399.97,,-0.95
2024-08-29,OpenAI,9.95,4.91,391.18,,-0.96
2024-08-30,OpenAI,10.04,4.85,384.65,,0.04
2024-08-31,OpenAI,8.85,5.42,441.71,,0.74
2024-09-01,OpenAI,9.31,5.62,461.81,,0.37
2024-09-02,OpenAI,8.62,4.17,317.47,,0.17
2024-09-03,OpenAI,10.08,4.65,365.3,,0.42
2024-09-04,OpenAI,11.5,5.23,423.37,,0.18
2024-09-05,OpenAI,9.47,5.03,402.6,,0.83
2024-09-06,OpenAI,8.65,5.3,429.9,,0.34
2024-09-07,OpenAI,9.67,5.91,490.51,,0.71
2024-09-08,OpenAI,11.49,5.31,430.54,,-0.15
2024-09-09,OpenAI,10.68,5.44,443.58,,0.24
2024-09-10,OpenAI,9.95,4.88,388.14,,-0.02
2024-09-11,OpenAI,10.99,5.05,405.22,,-0.93
2024-09-12,OpenAI,11.08,4.96,396.18,,0.1
2024-09-13,OpenAI,10.69,4.84,383.58,,0.93
2024-09-14,OpenAI,9.67,5.73,472.76,,0.12
2024-09-15,OpenAI,10.17,4.83,382.77,,-0.59
2024-09-16,OpenAI,7.94,4.96,396.16,,-0.12
2024-09-17,OpenAI,10.45,4.74,373.57,,-0.01
2024-09-18,OpenAI,8.92,5.44,443.81,,0.11
2024-09-19,OpenAI,10.07,5.05,404.65,,0.4
2024-09-20,OpenAI,10.16,4.77,376.81,,0.55
2024-09-21,OpenAI,9.77,5.25,424.73,,0.51
2024-09-22,OpenAI,8.19,4.55,355.16,,0.44
2024-09-23,OpenAI,10.89,4.8,380.34,,0.71
2024-09-24,OpenAI,10.17,5.07,407.16,,0.69
2024-09-25,OpenAI,10.47,4.91,390.8,,0.38
2024-09-26,OpenAI,12.11,5.64,463.54,,0.99
2024-09-27,OpenAI,9.64,5.31,431.16,,-0.84
2024-09-28,OpenAI,10.79,5.08,408.29,,0.12
2024-09-29,OpenAI,10.98,3.99,299.16,,-0.65
2024-09-30,OpenAI,12.1,5.1,410.11,,0.6
2024-10-01,OpenAI,9.93,5.81,480.91,AI partnership deal,-1.69
2024-10-02,OpenAI,9.85,4.18,318.21,,-0.31
2024-10-03,OpenAI,8.89,4.58,358.18,,-0.32
2024-10-04,OpenAI,8.84,6.05,505.45,,0.92
2024-10-05,OpenAI,9.79,4.61,361.41,,-0.84
2024-10-06,OpenAI,8.93,4.3,329.61,,0.89
2024-10-07,OpenAI,8.89,4.7,370.02,,-0.01
2024-10-08,OpenAI,11.3,5.67,467.06,AI ethics policy update,-0.46
2024-10-09,OpenAI,10.48,5.37,437.11,,0.64
2024-10-10,OpenAI,8.52,4.25,324.72,,0.78
2024-10-11,OpenAI,10.64,4.8,379.99,,0.36
2024-10-12,OpenAI,10.1,5.48,447.51,,-0.74
2024-10-13,OpenAI,9.09,5.03,403.12,,-0.48
2024-10-14,OpenAI,10.98,5.41,440.58,,0.13
2024-10-15,OpenAI,7.94,6.3,530.4,,0.8
2024-10-16,OpenAI,9.94,5.61,460.6,,-0.93
2024-10-17,OpenAI,10.75,5.63,463.11,,0.17
2024-10-18,OpenAI,11.71,5.3,429.54,,0.32
2024-10-19,OpenAI,8.52,4.54,353.72,,-0.28
2024-10-20,OpenAI,9.49,4.89,389.31,,-0.73
2024-10-21,OpenAI,8.6,5.01,401.24,,0.67
2024-10-22,OpenAI,10.35,5.22,421.82,,0.14
2024-10-23,OpenAI,11.48,4.65,364.82,,0.03
2024-10-24,OpenAI,9.65,5.92,492.26,,0.22
2024-10-25,OpenAI,10.24,5.84,483.65,AI Video Recommendation upgrade,-0.75
2024-10-26,OpenAI,14.43,4.95,394.81,,-0.79
2024-10-27,OpenAI,9.75,5.28,427.93,,0.46
2024-10-28,OpenAI,9.81,4.9,389.74,,0.29
2024-10-29,OpenAI,11.47,5.77,476.66,,0.34
2024-10-30,OpenAI,11.05,5.27,427.5,AI-powered search update,-2.52
2024-10-31,OpenAI,9.25,5.68,467.62,AI speech recognition release,-0.5
2024-11-01,OpenAI,9.8,4.39,338.82,,-0.41
2024-11-02,OpenAI,10.89,6.04,503.65,,0.4
2024-11-03,OpenAI,11.77,5.05,405.1,,-0.38
2024-11-04,OpenAI,10.35,4.89,389.39,,0.56
2024-11-05,OpenAI,7.09,4.94,393.61,,0.69
2024-11-06,OpenAI,9.38,5.34,433.82,,-0.33
2024-11-07,OpenAI,7.85,4.32,332.23,,-0.07
2024-11-08,OpenAI,10.72,5.23,423.28,,-0.28
2024-11-09,OpenAI,10.04,5.02,402.47,,-0.53
2024-11-10,OpenAI,9.69,6.05,504.89,,0.74
2024-11-11,OpenAI,9.97,5.41,441.04,,-0.87
2024-11-12,OpenAI,12.1,5.18,417.55,,0.17
2024-11-13,OpenAI,12.09,5.16,416.03,,-0.95
2024-11-14,OpenAI,7.4,5.04,403.84,,0.21
2024-11-15,OpenAI,9.7,4.6,359.79,,-0.1
2024-11-16,OpenAI,10.45,4.75,375.01,,-0.28
2024-11-17,OpenAI,10.1,4.68,368.35,,-0.34
2024-11-18,OpenAI,9.59,5.36,436.39,,-0.86
2024-11-19,OpenAI,9.33,5.28,427.86,,0.65
2024-11-20,OpenAI,8.28,5.6,460.01,,-0.22
2024-11-21,OpenAI,10.16,6.59,558.7,,0.63
